row_id,order_id,customer_id,ship_date,days_until_shipment,ship_mode,product_id,quantity_ordered_new,discount,sales,profit,shipping_cost,location_id
22593,85867,750,2015-05-04,1,Delivery Truck,110,17,0.09,5835.41,-90.748,60.0,635
2571,18561,751,2015-01-10,1,Regular Air,230,9,0.02,45.87,-51.73699999999999,6.89,636
1863,13408,751,2015-02-16,2,Regular Air,231,4,0.04,256.77,116.5063,12.23,636
1692,12224,752,2015-06-14,2,Delivery Truck,198,4,0.04,605.82,-247.55157,51.94,636
1693,12224,752,2015-06-12,0,Regular Air,725,54,0.1,1569.0,-277.20924,5.0,636
25920,89775,753,2015-01-22,0,Regular Air,726,11,0.0,1160.42,-16.772,5.92,637
25608,89776,753,2015-03-03,2,Regular Air,727,5,0.06,103.37,514.1772,10.49,637
25609,89776,753,2015-03-02,1,Regular Air,728,23,0.08,40.22,235.656,4.86,637
20636,89211,754,2015-03-27,1,Regular Air,705,16,0.01,818.49,5.3397,6.5,630
23966,88256,755,2015-01-22,1,Regular Air,729,6,0.04,1008.53,960.984,8.99,638
22986,91543,756,2015-06-02,1,Regular Air,407,11,0.04,41.29,300.9258,1.32,637
21746,90524,757,2015-05-25,2,Express Air,257,17,0.09,1300.54,-986.524,4.0,639
21747,90524,757,2015-05-25,2,Regular Air,730,13,0.0,38.06,-141.666,0.7,639
24463,90525,758,2015-02-12,1,Delivery Truck,339,14,0.06,1263.35,47.334,14.0,640
19139,89697,759,2015-04-03,2,Regular Air,570,8,0.09,222.71,19.35,1.1,641
19140,89697,759,2015-04-02,1,Regular Air,199,2,0.01,220.52,-967.834,2.5,641
19415,90099,760,2015-01-19,2,Regular Air,320,1,0.03,99.69,15.354,19.99,642
19416,90099,760,2015-01-17,0,Regular Air,731,7,0.06,152.49,-357.924,8.18,642
20844,90899,761,2015-01-31,2,Regular Air,732,4,0.09,320.75,34.302,4.9,643
23812,91371,762,2015-01-02,1,Regular Air,51,2,0.02,63.32,36.906,6.27,644
18962,85893,763,2015-02-28,1,Regular Air,733,7,0.03,83.72,-216.0298,5.99,645
18016,85895,763,2015-04-18,2,Regular Air,494,9,0.01,1011.44,-45.47199999999999,8.99,645
21000,85894,764,2015-03-28,1,Regular Air,734,7,0.08,132.23,16.1364,8.99,646
19967,85897,764,2015-03-03,2,Regular Air,735,10,0.08,210.33,-29.61,3.63,646
22246,85898,765,2015-04-11,7,Express Air,736,17,0.1,168.04,125.724,5.75,647
24971,85896,766,2015-02-25,1,Regular Air,274,5,0.0,882.93,114.882,8.99,648
21563,88579,767,2015-02-06,0,Delivery Truck,737,8,0.02,1757.15,-14.448,66.67,649
22686,88580,768,2015-01-21,0,Regular Air,738,1,0.1,1786.04,-42.546,19.99,650
3956,28225,769,2015-01-22,0,Regular Air,739,9,0.0,206.04,-66.2473,14.39,651
3684,26342,770,2015-04-27,9,Regular Air,740,43,0.02,475.42,-171.1577,11.59,651
3685,26342,770,2015-04-23,5,Regular Air,258,74,0.02,3598.82,624.239,5.79,651
3686,26342,770,2015-04-25,7,Regular Air,259,5,0.04,41.22,-14.3241,4.91,651
26220,91550,771,2015-01-19,1,Regular Air,323,3,0.02,35.48,-259.756,5.72,652
24935,91258,772,2015-05-16,0,Regular Air,23,38,0.1,269.33,290.202,5.53,581
19797,90333,773,2015-01-28,3,Regular Air,741,4,0.1,408.66,17.652,8.99,581
19581,90334,773,2015-05-08,1,Regular Air,538,7,0.01,122.93,739.674,1.99,581
21003,90335,773,2015-06-02,0,Regular Air,346,1,0.0,32.66,-23.156,12.98,581
25918,87117,774,2015-05-20,2,Regular Air,742,20,0.1,36.72,-40.432,0.76,642
24731,88692,775,2015-07-01,7,Regular Air,424,6,0.09,100.11,-136.122,2.5,653
18497,88220,776,2015-06-23,2,Regular Air,28,19,0.03,290.98,-266.686,1.99,654
18498,88220,776,2015-06-24,3,Regular Air,743,13,0.09,21.77,-12.278,0.7,654
20481,88040,777,2015-02-15,2,Regular Air,246,5,0.07,32.76,46.65,5.46,655
23499,88039,778,2015-01-18,1,Regular Air,37,13,0.09,336.92,-1250.746,1.99,656
21632,88041,778,2015-03-28,1,Regular Air,744,12,0.1,114.91,374.904,4.82,656
21633,88041,778,2015-03-28,1,Regular Air,189,9,0.04,934.52,-528.836,7.69,656
20840,87146,779,2015-02-01,3,Regular Air,539,10,0.02,4249.37,-162.694,19.99,657
22511,87148,779,2015-06-30,4,Delivery Truck,284,22,0.04,6676.61,-115.9039,48.8,657
25759,87147,780,2015-05-08,0,Regular Air,644,1,0.06,291.4,-729.9879999999999,7.18,658
25228,85833,781,2015-03-27,1,Regular Air,745,7,0.09,146.5,-133.546,11.52,659
24748,85834,781,2015-04-01,1,Express Air,379,2,0.09,38.98,272.694,4.81,659
25381,85835,782,2015-04-23,4,Regular Air,746,8,0.1,34.16,-61.6,5.41,659
21901,88554,783,2015-01-14,2,Regular Air,694,3,0.1,120.34,66.852,6.5,660
18417,87889,784,2015-04-19,1,Regular Air,644,4,0.1,1094.33,138.018,7.18,581
18418,87889,785,2015-04-20,2,Regular Air,747,10,0.06,389.97,38.874,3.04,661
22234,87888,786,2015-01-09,1,Regular Air,748,6,0.07,84.59,-45.52800000000001,3.5,662
18540,88403,787,2015-03-28,2,Regular Air,749,10,0.08,66.12,-601.8040000000001,1.5,663
18562,88404,787,2015-04-23,0,Regular Air,750,1,0.08,3.07,38.40600000000001,0.49,663
21066,88405,787,2015-02-27,1,Delivery Truck,710,1,0.07,255.83,53.1144,28.16,663
21067,88405,787,2015-02-28,2,Delivery Truck,591,20,0.08,421.18,8.742,53.03,663
21153,88406,788,2015-05-01,2,Delivery Truck,751,14,0.02,1377.46,636.5219999999999,74.35,664
22231,89664,789,2015-02-03,2,Delivery Truck,378,10,0.06,799.76,-15.1844,33.6,665
24674,89665,790,2015-01-02,1,Regular Air,512,13,0.04,609.09,-61.194,1.99,666
23852,89666,791,2015-03-27,1,Delivery Truck,198,21,0.03,2761.94,18.174,51.94,666
20138,86002,792,2015-02-02,2,Regular Air,105,9,0.0,64.48,-343.868,1.6,667
23249,87569,793,2015-06-16,3,Regular Air,606,12,0.08,200.61,33.66,4.96,668
24264,87072,794,2015-02-12,2,Regular Air,739,11,0.0,237.83,15.678,14.39,669
23795,87071,795,2015-01-10,4,Regular Air,34,2,0.05,53.02,52.776,35.0,668
26331,91571,796,2015-06-17,2,Regular Air,581,12,0.0,19.32,-203.098,0.7,670
23870,90685,797,2015-02-16,2,Regular Air,301,11,0.05,186.19,-161.0,7.78,671
23871,90685,797,2015-02-16,2,Regular Air,302,12,0.03,1227.94,848.3646,4.23,671
23317,88030,798,2015-01-29,7,Regular Air,105,12,0.06,83.93,-98.056,1.6,672
22712,91036,799,2015-03-01,1,Regular Air,76,4,0.09,55.08,-324.73,5.3,673
18820,89102,800,2015-04-13,7,Express Air,720,7,0.01,99.75,-313.0218,5.5,674
25440,89278,801,2015-02-01,5,Regular Air,355,12,0.1,68.72,-464.282,0.5,675
20639,89279,801,2015-04-30,2,Regular Air,752,14,0.1,618.96,156.7434,5.97,675
20640,89279,801,2015-04-28,0,Regular Air,246,13,0.08,77.54,110.118,5.46,675
19054,87963,802,2015-01-04,2,Express Air,621,6,0.07,361.72,-42.588,4.5,671
18652,87964,802,2015-03-26,2,Delivery Truck,753,20,0.07,1373.47,-222.95,30.0,671
21937,87965,803,2015-06-13,1,Regular Air,754,14,0.06,91.92,7.624499999999999,6.93,676
26361,87962,804,2015-03-13,4,Express Air,145,9,0.01,73.29,-1676.612,1.39,677
26362,87962,804,2015-03-13,4,Delivery Truck,755,8,0.07,2961.32,45.12779999999999,48.26,677
20187,89601,805,2015-02-16,1,Regular Air,188,17,0.02,87.11,-52.864,0.49,678
20188,89601,805,2015-02-16,1,Regular Air,756,9,0.01,170.46,45.378,0.99,678
19569,89602,805,2015-04-22,1,Regular Air,188,1,0.08,4.95,4949.916,0.49,678
19570,89602,805,2015-04-23,2,Delivery Truck,212,4,0.09,461.24,1055.604,14.0,678
19072,89571,806,2015-06-07,4,Delivery Truck,737,17,0.08,4086.5,138.222,66.67,679
23963,89572,807,2015-02-08,2,Regular Air,261,18,0.01,375.03,711.2447999999999,6.32,680
23964,89572,807,2015-02-11,5,Regular Air,456,12,0.09,22.11,-1084.8469632,2.58,680
23965,89572,807,2015-02-11,5,Regular Air,315,17,0.08,2875.35,-156.772,2.5,680
19460,90148,808,2015-03-15,2,Express Air,707,21,0.02,374.6,-85.02199999999999,9.47,681
21529,90145,809,2015-02-06,2,Regular Air,266,12,0.0,61.87,99.198,0.5,682
21530,90145,809,2015-02-05,1,Regular Air,99,6,0.01,48.88,136.0314,11.15,682
21531,90145,809,2015-02-07,3,Regular Air,754,3,0.1,21.56,-100.072,6.93,682
25183,90146,810,2015-03-25,0,Regular Air,490,8,0.01,164.67,-12.0267,9.03,683
25184,90146,810,2015-03-26,1,Regular Air,22,6,0.03,72.74,122.508,4.86,683
25185,90146,810,2015-03-27,2,Express Air,757,12,0.05,418.75,-12.0267,7.73,683
24396,90147,810,2015-02-24,5,Regular Air,758,9,0.1,469.59,34.068,19.99,683
24673,87695,811,2015-02-13,2,Delivery Truck,594,9,0.07,2439.37,27.726,50.0,684
23344,87696,811,2015-01-04,1,Regular Air,501,8,0.1,92.02,244.464,0.49,684
23345,87696,811,2015-01-04,1,Delivery Truck,595,2,0.1,283.55,-473.578,43.75,684
23313,90557,812,2015-03-26,2,Regular Air,438,2,0.08,20.22,-50.4,7.29,685
23314,90557,812,2015-03-28,4,Regular Air,208,8,0.03,1548.97,-348.754,19.99,685
19052,89504,813,2015-03-15,1,Delivery Truck,759,9,0.07,1805.9,-132.426,23.76,675
19053,89504,813,2015-03-14,0,Delivery Truck,550,2,0.02,311.41,-411.236,29.21,675
20776,89503,814,2015-01-15,5,Delivery Truck,297,12,0.03,3707.05,-48.97199999999999,14.7,686
21627,89505,814,2015-05-21,1,Delivery Truck,64,17,0.1,2805.18,62.29799999999999,69.64,686
20798,88267,815,2015-03-08,4,Regular Air,729,2,0.1,324.62,147.0,8.99,669
18892,88268,816,2015-02-16,2,Regular Air,459,19,0.05,40.93,-1045.016,2.56,669
21772,88265,817,2015-02-05,0,Regular Air,760,7,0.0,53.42,167.16,1.77,687
24890,88266,818,2015-02-26,1,Regular Air,464,1,0.06,8.49,-344.8200000000001,1.99,688
21582,90408,819,2015-01-15,2,Regular Air,316,13,0.07,77.42,-41.9727,5.79,689
18277,86950,820,2015-05-31,2,Regular Air,761,2,0.02,16.5,-1191.526,7.91,690
18197,86951,820,2015-01-06,2,Regular Air,762,12,0.06,1202.66,-45.01,10.12,690
20197,86949,821,2015-05-03,2,Regular Air,763,16,0.01,196.69,39.20999999999999,5.63,691
20198,86949,821,2015-05-01,0,Regular Air,195,9,0.03,40.28,100.38,1.49,691
24954,86952,822,2015-03-24,1,Regular Air,621,15,0.04,904.31,79.42320000000001,4.5,692
19001,86754,823,2015-03-15,1,Regular Air,764,13,0.0,765.65,-60.56399999999999,3.99,664
20325,86750,824,2015-01-07,1,Regular Air,765,4,0.03,8.72,-1473.906,0.7,693
21724,86753,824,2015-01-11,1,Regular Air,766,11,0.1,6355.69,-343.126,24.49,693
21725,86753,824,2015-01-12,2,Regular Air,321,10,0.06,28.09,66.35999999999999,1.25,693
22376,86751,825,2015-03-26,0,Regular Air,767,5,0.07,1130.15,-162.918,11.79,694
22377,86751,825,2015-03-29,3,Regular Air,768,7,0.03,54.37,859.7177999999999,4.71,694
25271,86752,826,2015-05-06,0,Regular Air,432,11,0.04,100.87,-23.072,2.15,695
20157,89300,827,2015-04-04,0,Regular Air,474,11,0.02,709.7,-100.17,14.48,696
20158,89300,828,2015-04-06,2,Regular Air,628,5,0.01,27.42,-3.948,5.14,697
21084,89299,829,2015-01-18,0,Regular Air,16,13,0.05,739.06,1633.986,1.49,698
25304,89301,829,2015-06-03,2,Regular Air,769,13,0.06,30.47,-2002.6314,5.2,698
21198,89219,830,2015-03-04,3,Express Air,155,1,0.06,3550.28,-68.432,24.49,699
25536,89218,831,2015-01-23,1,Regular Air,479,7,0.07,1188.63,733.2822000000001,19.99,700
25537,89218,831,2015-01-23,1,Express Air,770,11,0.02,1009.93,-905.9904,39.61,700
25859,88713,832,2015-05-13,2,Express Air,10,4,0.09,10.41,608.262,4.08,701
25860,88713,832,2015-05-11,0,Delivery Truck,771,16,0.08,2849.64,-570.1696000000001,32.48,701
25807,88714,832,2015-01-23,3,Regular Air,772,6,0.05,38.04,1.278,5.36,701
25808,88714,832,2015-01-21,1,Regular Air,278,14,0.04,42.53,424.29,0.99,701
19766,88135,833,2015-04-29,2,Express Air,16,3,0.09,169.46,765.75,1.49,702
18684,88137,834,2015-03-14,1,Regular Air,715,13,0.04,724.57,-335.041,8.99,702
24584,91000,835,2015-04-08,2,Express Air,773,14,0.07,79.61,-188.034,5.74,703
24568,88998,836,2015-03-14,1,Regular Air,761,16,0.05,109.99,322.122,7.91,704
24569,88998,836,2015-03-14,1,Regular Air,774,8,0.03,900.12,366.54,8.64,704
22028,91414,837,2015-02-07,1,Regular Air,598,4,0.02,237.62,-439.908,69.0,705
22029,91414,837,2015-02-08,2,Express Air,573,1,0.03,176.42,1087.716,8.99,705
23495,91416,837,2015-02-05,2,Delivery Truck,253,11,0.0,2084.16,9.204,30.0,705
23983,91415,838,2015-06-21,1,Regular Air,278,14,0.04,43.41,257.0832,0.99,706
23984,91415,838,2015-06-21,1,Regular Air,321,18,0.1,46.42,0.7854000000000001,1.25,706
24476,91417,838,2015-06-03,1,Express Air,775,8,0.02,1140.95,88.56,24.49,706
20065,86887,839,2015-04-09,0,Regular Air,266,9,0.08,42.69,12.726,0.5,707
20066,86887,839,2015-04-10,1,Regular Air,776,11,0.02,327.41,160.8066,6.17,707
18866,87208,840,2015-05-25,2,Regular Air,701,24,0.01,58.05,395.76,6.05,703
18867,87208,841,2015-05-25,2,Regular Air,777,3,0.07,68.64,-39.396,8.99,708
22839,91017,842,2015-04-08,1,Regular Air,714,5,0.08,61.1,215.718,0.5,709
22840,91017,843,2015-04-08,1,Regular Air,406,1,0.02,193.81,106.9848,19.99,710
19031,87917,844,2015-06-12,1,Regular Air,410,17,0.05,257.48,3.54,3.73,695
19032,87917,844,2015-06-12,1,Regular Air,597,19,0.02,3194.99,40.284,4.2,695
19902,87915,845,2015-03-12,2,Express Air,778,2,0.01,202.98,90.024,19.99,711
25460,87916,846,2015-04-19,0,Regular Air,605,1,0.07,10.86,2.232,9.54,712
20938,88298,847,2015-05-04,2,Regular Air,103,5,0.04,46.85,309.7116,6.19,713
20939,88298,847,2015-05-06,4,Regular Air,4,26,0.01,93.57,-128.856,1.63,713
20940,88298,847,2015-05-09,7,Delivery Truck,779,34,0.08,2694.49,-36.946,41.64,713
23705,88296,848,2015-01-04,1,Delivery Truck,175,1,0.09,174.5,-274.498,52.2,714
22508,88297,848,2015-01-17,0,Regular Air,728,15,0.07,26.01,0.588000000000011,4.86,714
22275,87772,849,2015-04-17,0,Regular Air,489,10,0.02,4354.55,-39.606,19.99,715
23765,87773,849,2015-03-17,5,Regular Air,43,2,0.01,146.17,311.73,0.99,715
25452,88017,850,2015-03-24,1,Regular Air,540,13,0.1,257.92,381.6179999999999,3.99,716
26296,88016,851,2015-03-20,1,Express Air,780,5,0.03,207.22,-177.058,8.99,717
19131,86063,852,2015-04-18,0,Delivery Truck,390,6,0.09,511.25,223.416,42.0,570
22938,86064,853,2015-04-09,1,Regular Air,781,10,0.07,29.88,-93.9274,0.81,570
23338,90551,854,2015-05-29,0,Regular Air,782,42,0.05,6938.19,-48.958,19.99,717
18147,86633,855,2015-06-17,1,Express Air,783,10,0.03,419.27,-32.816,58.66,718
18148,86633,855,2015-06-16,0,Regular Air,487,5,0.0,36.0,-15.61,2.0,718
22848,89146,856,2015-02-20,5,Express Air,784,1,0.09,11.78,23.616,1.39,719
22849,89146,856,2015-02-20,5,Regular Air,490,1,0.09,20.96,-1748.012,9.03,719
25649,89148,856,2015-04-15,5,Regular Air,785,5,0.07,26.66,-180.152,5.71,719
25650,89148,856,2015-04-12,2,Regular Air,637,12,0.09,29.55,8.388,0.8,719
25651,89148,856,2015-04-10,0,Regular Air,786,21,0.03,1237.4,9.939899999999998,8.8,719
18354,87676,857,2015-03-06,1,Regular Air,223,6,0.05,612.92,-89.418,5.81,720
19506,87678,858,2015-02-25,2,Regular Air,10,16,0.04,29.08,9.252,4.08,721
19507,87678,858,2015-02-24,1,Delivery Truck,491,21,0.01,2569.57,-1197.042,56.14,721
24151,91407,859,2015-05-02,2,Regular Air,787,4,0.06,15.19,2755.6422,2.2,722
21979,91408,859,2015-05-04,4,Express Air,788,4,0.03,59.49,-256.018,4.51,722
21399,88766,860,2015-06-17,1,Regular Air,94,6,0.0,264.95,-25.634,19.99,723
19907,88959,861,2015-05-02,1,Regular Air,677,10,0.06,53.21,-37.562,7.44,724
19908,88959,861,2015-05-03,2,Regular Air,486,18,0.01,122.8,-449.694,7.37,724
22612,88958,862,2015-01-18,1,Regular Air,776,10,0.05,282.38,-66.248,6.17,725
23271,91424,863,2015-03-08,0,Regular Air,21,4,0.02,657.61,664.518,19.99,726
23342,88975,864,2015-03-10,2,Regular Air,264,14,0.02,159.53,1289.382,2.36,727
26157,88974,865,2015-06-13,0,Regular Air,203,3,0.07,536.29,-191.548,0.99,728
20097,87160,866,2015-02-12,1,Express Air,789,12,0.05,2118.99,111.0525,8.99,729
20098,87160,866,2015-02-12,1,Regular Air,729,5,0.08,837.64,-1963.752,8.99,729
21707,87161,867,2015-06-12,1,Regular Air,276,11,0.01,345.07,-60.704,5.99,730
21587,91316,868,2015-03-13,1,Express Air,115,8,0.01,393.98,-44.436,3.61,731
24604,88819,869,2015-02-07,0,Regular Air,790,12,0.07,364.92,-95.6186,2.99,732
18416,87884,870,2015-03-20,1,Regular Air,791,16,0.0,360.03,21.096,2.87,733
18419,87885,870,2015-06-13,2,Regular Air,410,17,0.05,260.01,1166.628,3.73,733
18420,87885,870,2015-06-12,1,Regular Air,418,18,0.0,273.79,-40.6042,8.99,733
18421,87885,870,2015-06-12,1,Regular Air,792,1,0.02,44.62,-294.084,13.26,733
21855,85928,871,2015-04-11,2,Regular Air,320,3,0.04,268.64,55.5552,19.99,734
21856,85928,871,2015-04-10,1,Regular Air,547,9,0.02,87.68,-535.332,6.02,734
21857,85928,871,2015-04-11,2,Regular Air,757,1,0.09,37.62,-208.7204,7.73,734
24455,85929,872,2015-06-08,2,Regular Air,455,16,0.0,832.97,38.886,19.99,735
18516,88279,873,2015-05-18,1,Regular Air,124,3,0.06,8.79,-8.876,0.96,688
18506,88282,873,2015-05-28,5,Regular Air,681,30,0.04,2051.68,14.754,19.99,688
18507,88282,873,2015-05-23,0,Delivery Truck,36,42,0.1,5295.03,669.612,54.74,688
18508,88282,873,2015-05-23,0,Regular Air,321,28,0.04,80.27,213.0,1.25,688
20270,88281,874,2015-04-03,2,Regular Air,717,23,0.03,3292.02,-8.388100000000001,19.99,736
25724,89872,875,2015-01-24,2,Regular Air,84,12,0.07,33.02,441.594,0.5,737
25725,89872,875,2015-01-23,1,Delivery Truck,793,10,0.0,2273.1,394.17,29.1,737
18642,88626,876,2015-03-29,1,Regular Air,754,11,0.05,77.2,-2.35200000000001,6.93,738
20315,88627,876,2015-05-13,5,Delivery Truck,293,25,0.09,5587.89,1059.288,43.32,738
7718,55300,877,2015-02-22,2,Regular Air,142,37,0.03,159.89,-246.2761,6.89,739
7719,55300,877,2015-02-21,1,Regular Air,631,48,0.01,180.48,55.19459999999999,0.5,739
7720,55300,877,2015-02-22,2,Regular Air,632,31,0.02,350.48,-307.2965,13.04,739
2314,16676,877,2015-03-19,0,Regular Air,630,39,0.07,936.8,-16.06374,8.59,739
694,4839,877,2015-05-09,0,Regular Air,342,35,0.05,232.5,-160.3847,8.73,739
3065,21958,877,2015-06-06,1,Regular Air,151,21,0.09,7497.05,732.2698,19.99,739
5689,40224,877,2015-07-07,7,Express Air,474,21,0.05,1336.35,270.8743,14.48,739
7137,50917,877,2015-01-25,4,Regular Air,794,40,0.02,1724.01,333.7605,1.99,739
25817,90218,878,2015-05-28,2,Regular Air,795,42,0.02,236.83,689.328,2.99,740
25819,90218,878,2015-05-27,1,Regular Air,758,36,0.02,1944.87,-33.586,19.99,740
19923,90646,879,2015-04-07,2,Regular Air,529,11,0.1,379.72,-89.572,13.89,741
21390,86085,880,2015-02-24,2,Regular Air,796,1,0.08,10.94,-536.242,2.03,742
21391,86085,880,2015-02-23,1,Delivery Truck,797,5,0.04,731.38,-125.86,16.01,742
18041,86086,880,2015-03-30,2,Regular Air,151,1,0.06,344.87,36.1641,19.99,742
25904,86662,881,2015-02-05,2,Regular Air,199,11,0.06,1173.76,402.066,2.5,743
20008,88380,882,2015-05-19,1,Express Air,798,3,0.05,130.91,4.29,10.25,744
19805,89988,883,2015-03-27,2,Regular Air,725,1,0.07,31.71,-299.8142,5.0,745
18087,86327,884,2015-03-21,1,Regular Air,278,19,0.04,60.01,13.8,0.99,743
18088,86327,884,2015-03-21,1,Regular Air,75,13,0.02,90.98,4.391999999999999,5.9,743
18089,86327,884,2015-03-22,2,Regular Air,413,12,0.04,1270.7,-236.25,4.2,743
21120,86860,885,2015-05-18,1,Regular Air,799,17,0.07,574.97,-20.18226,14.72,746
21121,86860,885,2015-05-17,0,Regular Air,402,9,0.02,115.22,-156.9722,6.47,746
21122,86860,885,2015-05-19,2,Express Air,800,13,0.06,456.58,384.5043,8.99,746
20795,86432,886,2015-07-02,2,Delivery Truck,110,11,0.08,3772.19,513.084,60.0,747
25473,90160,887,2015-06-14,0,Regular Air,801,9,0.08,2642.48,44.52,19.99,748
24457,89810,888,2015-06-30,5,Regular Air,696,9,0.08,31.98,-139.076,2.5,749
21436,86899,889,2015-01-27,1,Express Air,184,8,0.08,1183.82,-3.948,13.99,750
20253,86900,890,2015-05-30,2,Regular Air,707,11,0.03,201.77,28.1826,9.47,750
18635,86901,889,2015-03-30,0,Regular Air,777,21,0.04,443.66,-51.66,8.99,750
23392,86898,891,2015-01-21,1,Regular Air,802,9,0.02,541.76,-193.914,3.5,751
21437,86899,891,2015-01-27,1,Delivery Truck,111,4,0.03,107.66,57.546,14.36,751
21438,86899,891,2015-01-27,1,Regular Air,803,10,0.1,318.83,-333.4254,35.0,751
19374,86491,892,2015-06-20,1,Delivery Truck,651,14,0.07,3936.61,-283.9914,57.0,752
19375,86491,892,2015-06-21,2,Regular Air,677,15,0.0,78.31,-195.342,7.44,752
19376,86491,892,2015-06-21,2,Regular Air,534,11,0.1,42.46,-89.70920000000001,0.83,752
25683,86490,893,2015-04-14,1,Express Air,99,1,0.08,14.66,-44.41500000000001,11.15,753
26055,86489,894,2015-02-13,0,Regular Air,804,12,0.1,83.14,167.334,5.47,754
21961,90820,895,2015-05-06,2,Regular Air,805,19,0.06,215.25,65.598,6.5,755
20964,90821,895,2015-07-01,6,Delivery Truck,806,22,0.02,1358.02,0.258,36.61,755
20965,90821,895,2015-07-01,6,Regular Air,807,22,0.03,358.84,63.222,1.39,755
24493,90818,896,2015-03-16,2,Regular Air,808,9,0.1,511.57,-29.666,10.84,756
22086,90819,896,2015-04-02,2,Regular Air,627,5,0.06,8.65,-1319.5,1.0,756
24464,89025,897,2015-03-04,2,Delivery Truck,506,1,0.08,199.48,-119.812,35.89,757
22846,89805,898,2015-03-11,1,Regular Air,809,9,0.1,43.84,45.078,7.54,758
22847,89805,898,2015-03-12,2,Regular Air,731,6,0.0,141.74,-110.376,8.18,758
23736,90815,899,2015-04-13,1,Regular Air,749,7,0.03,48.32,-577.3040000000001,1.5,759
25605,90814,900,2015-03-19,0,Express Air,71,8,0.04,332.16,-1535.4864,1.99,760
25606,90814,900,2015-03-20,1,Regular Air,92,17,0.0,147.62,-159.32,2.83,760
19517,86508,901,2015-04-02,1,Delivery Truck,810,2,0.06,125.9,-74.08800000000001,30.0,761
22291,86507,902,2015-01-14,0,Delivery Truck,811,4,0.1,768.81,-137.522,68.02,762
22292,86507,903,2015-01-15,1,Regular Air,320,2,0.07,183.39,-11.816,19.99,763
22293,86507,903,2015-01-16,2,Express Air,438,1,0.01,12.9,238.9338,7.29,763
22294,86507,903,2015-01-15,1,Regular Air,812,4,0.02,17.89,-105.126,0.94,763
24343,86509,903,2015-06-30,2,Regular Air,813,12,0.06,255.88,95.388,1.99,763
18265,87297,904,2015-05-08,1,Regular Air,814,17,0.07,47.12,-340.5311,1.49,764
21046,90488,905,2015-02-20,2,Regular Air,115,2,0.06,97.96,596.808,3.61,765
20039,90766,906,2015-04-08,2,Regular Air,815,4,0.06,366.26,31.11,35.0,766
20040,90766,906,2015-04-08,2,Regular Air,720,12,0.1,157.99,358.2954,5.5,766
20041,90766,906,2015-04-06,0,Regular Air,189,11,0.01,1212.88,8.322,7.69,766
21620,90767,906,2015-03-16,2,Regular Air,690,3,0.01,125.19,24.018,4.99,766
23022,90752,907,2015-04-21,0,Express Air,151,5,0.05,1867.04,-269.7555,19.99,767
23211,90753,907,2015-05-11,1,Regular Air,674,31,0.03,537.8,710.8073999999999,1.99,767
26141,90751,908,2015-02-22,2,Express Air,132,6,0.05,119.78,-2133.278,6.15,768
20350,90750,909,2015-01-07,1,Regular Air,91,7,0.06,12.15,80.0712,1.99,769
20351,90750,909,2015-01-08,2,Regular Air,816,9,0.01,288.42,896.406,5.09,769
23198,87795,910,2015-01-12,5,Regular Air,650,6,0.04,200.64,68.67599999999999,5.1,770
19422,90104,911,2015-05-21,0,Regular Air,213,20,0.03,431.43,30.024,1.49,763
20203,90103,912,2015-04-28,1,Regular Air,817,18,0.08,57.24,0.4266000000000034,3.97,771
20204,90103,912,2015-04-29,2,Express Air,780,22,0.09,824.7,66.216,8.99,771
21588,86283,913,2015-01-06,1,Regular Air,533,11,0.09,65.85,-781.1342,4.69,772
23294,86284,913,2015-01-09,0,Regular Air,818,12,0.02,50.71,-23.296,1.3,772
21429,85979,914,2015-05-07,0,Regular Air,488,7,0.08,45.0,58.812,8.4,773
25613,85981,915,2015-06-15,1,Regular Air,518,7,0.03,19.02,4.0443,0.5,774
25614,85981,915,2015-06-15,1,Regular Air,721,16,0.01,193.87,-10.3684,7.95,774
18947,89355,916,2015-01-08,2,Express Air,819,1,0.07,22.13,125.9982,6.16,775
18948,89355,916,2015-01-08,2,Express Air,655,5,0.05,34.17,-92.9292,4.95,775
19461,89356,916,2015-01-29,2,Regular Air,48,1,0.02,94.3,-39.809,2.5,775
22378,88837,917,2015-03-29,3,Express Air,820,12,0.0,249.07,-189.714,5.97,776
20366,88839,918,2015-04-26,1,Express Air,634,18,0.05,59.22,1628.37,1.92,776
23181,88838,919,2015-04-22,2,Regular Air,801,18,0.03,5572.18,-4.48,19.99,777
23182,88838,919,2015-04-21,1,Regular Air,821,11,0.09,2941.42,3193.284,24.49,777
23183,88838,919,2015-04-21,1,Regular Air,474,8,0.03,522.46,43.6917,14.48,777
24161,88836,920,2015-03-25,2,Regular Air,437,2,0.05,25.31,349.0593,5.81,778
25841,88840,921,2015-04-29,0,Regular Air,27,18,0.02,513.33,1.992,1.49,778
20847,88522,922,2015-01-08,1,Express Air,493,4,0.01,13.01,4.56,0.93,779
20228,90193,923,2015-06-15,2,Delivery Truck,546,12,0.02,6362.85,4390.3665,26.0,780
23890,90031,924,2015-05-16,1,Regular Air,442,17,0.05,455.77,314.4813,6.93,781
24063,90032,925,2015-05-23,2,Regular Air,444,18,0.07,231.79,-114.6399,9.44,782
20631,87651,926,2015-01-29,1,Regular Air,388,1,0.06,67.49,-28.2968,14.3,783
20632,87651,926,2015-01-30,2,Regular Air,15,1,0.02,2.25,-5.3072,1.57,783
